,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
0,1966.0,0.4102544352871703,1145.0,5.209376363963131,1.7022259878302397,0.7291586433541297,7.640760995147501
1,1967.0,0.7852944592867929,1061.0,8.453943547450343,3.7774422116389834,0.9222906260889768,13.153676385178304
2,1968.0,0.8243090243090243,1212.0,8.855588855588856,6.726606726606727,1.4208014208014208,17.002997002997002
3,1969.0,0.6132057293339329,1563.0,23.212794656047272,13.1757552401139,5.9263065493395,42.31485644550067
4,1970.0,0.8133019976498237,1428.0,16.10810810810811,8.105757931844888,3.936545240893067,28.150411280846065
5,1971.0,0.8346708393875041,1392.0,-0.0022353861629596,-0.0022353861629596,-0.0022353861629596,-0.0022353861629596
6,1973.0,0.7442252221068419,1665.0,13.56640129225799,3.6298603899850006,2.254528671974154,19.450790354217144
7,1974.0,0.8466498594007563,1803.0,20.32871133520799,4.024047318917871,3.7792107049355184,28.13196935906138
8,1975.0,0.8249516671838079,1280.0,17.354464520132705,3.405971787956178,2.3295224001718497,23.08995870826073
9,1976.0,0.8415832554321805,1247.0,22.804897512483187,3.9398983104949954,2.2184728333979344,28.963268656376115
10,1977.0,0.8148021282912014,1392.0,23.004726998698363,4.18350802676349,2.4959466557055103,29.684181681167363
11,1978.0,0.8607888631090487,1455.0,27.946635730858468,5.169373549883991,2.9327146171693736,36.04872389791184
12,1979.0,0.8558139534883721,1248.0,26.6046511627907,5.034883720930233,2.609302325581395,34.24883720930232
13,1980.0,1.1873536299765808,1368.0,30.194379391100703,6.9110070257611245,3.911007025761124,41.01639344262295
14,1981.0,0.9858823529411764,1527.0,32.32941176470588,7.115294117647059,3.5247058823529414,42.96941176470588
15,1982.0,0.7977833181111302,942.0,35.48665794475574,8.113845622176692,4.201328034361038,47.80183160129347
16,1983.0,1.1947710843373494,1155.0,47.75903614457831,13.918072289156626,8.32289156626506,70.0
17,1984.0,1.1513432694133283,1548.0,52.7126447693184,14.780710081640402,7.103189671539775,74.59654452249858
18,1985.0,1.2191812865497078,1734.0,60.72982456140351,17.621052631578948,7.574269005847953,85.9251461988304
19,1986.0,1.1535714285714285,1754.0,67.93333333333334,16.16190476190476,6.795238095238095,90.8904761904762
20,1987.0,1.0940360856812728,1491.0,63.39880899475602,15.083103724113412,6.341658519242734,84.82357123811217
21,1988.0,1.3975432490531272,951.0,86.31180264100728,22.0698126727403,9.962125089569046,118.34374040331662
22,1989.0,1.277767983074753,1281.5,-0.0022038081805359,-0.0022038081805359,-0.0022038081805359,-0.0022038081805359
23,1990.0,1.1830188679245284,1102.0,-0.002219755826859,-0.002219755826859,-0.002219755826859,-0.002219755826859
24,1991.0,1.141059823362773,994.0,-0.0020829861689718,-0.0020829861689718,-0.0020829861689718,-0.0020829861689718
25,1992.0,0.9900782376852136,881.0,92.46033480484289,20.516630971633376,5.107303640893396,118.08426941736964
26,1993.0,1.4830658774760144,1255.0,115.57939272206671,14.13064381717558,3.305626188593773,133.01566272783606
