,Dist,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
0,901.0,1966.0,0.5424460431654676,1145.0,26.540222367560496,8.672334859385218,3.7148463047743623,38.927403531720074
1,901.0,1967.0,0.859585230146687,1061.0,36.813353566009106,16.449165402124432,4.016186140617097,57.278705108750636
2,901.0,1968.0,0.9619906302483868,1212.0,35.26031998585698,26.783346592415807,5.657208521170335,67.70087509944312
3,901.0,1969.0,1.2150398784656287,1563.0,82.35472844663882,46.74515761488796,21.02544625902013,150.1253323205469
4,901.0,1970.0,1.0819597417394606,1428.0,52.0622863653627,26.19825294341056,12.723129510064565,90.98366881883783
5,901.0,1971.0,1.6305863933959577,1392.0,-0.007116424708226586,-0.007116424708226586,-0.007116424708226586,-0.007116424708226586
6,901.0,1973.0,1.9836482838411107,1665.0,45.34516004627844,12.13266486694948,7.535672965676822,65.01349787890474
7,901.0,1974.0,1.4204537165365816,1803.0,61.171493179662995,12.108833612954992,11.372091326865563,84.65241811948354
8,901.0,1975.0,1.281326124413285,1280.0,43.20004753134098,8.47840294694314,5.798823599310795,57.47727407759491
9,901.0,1976.0,1.4507531106745253,1247.0,65.50098231827113,11.31630648330059,6.371971185330715,83.18925998690243
10,901.0,1977.0,1.147623544224111,1392.0,63.418319169027384,11.532892666037142,6.880705067673906,81.83191690273844
11,901.0,1978.0,1.2606060606060605,1455.0,73.0,13.503030303030304,7.66060606060606,94.16363636363636
12,901.0,1979.0,1.123456790123457,1248.0,70.61728395061728,13.364197530864198,6.925925925925926,90.9074074074074
13,901.0,1980.0,1.3831168831168832,1368.0,83.72077922077922,19.162337662337663,10.844155844155845,113.72727272727273
14,901.0,1981.0,1.3191489361702127,1527.0,97.44680851063829,21.4468085106383,10.624113475177305,129.5177304964539
15,901.0,1982.0,1.4831322690168316,942.0,103.85032146211081,23.744852994293144,12.295022755183124,139.89019721158706
16,901.0,1983.0,1.4862909892532379,1155.0,136.53899145770185,39.79057591623037,23.794433728299808,200.12400110223203
17,901.0,1984.0,1.8712890625,1548.0,144.60286458333334,40.546875,19.485677083333336,204.63541666666669
18,901.0,1985.0,1.650171366724791,1734.0,156.10606698334436,45.294931152666706,19.469665083278215,220.87066321928927
19,901.0,1986.0,1.6524861542206803,1754.0,173.64737386647192,41.31215385551701,17.36960623212221,232.32913395411111
20,901.0,1987.0,1.7241362991008045,1491.0,135.03076194983436,32.124940842404165,13.506862281116895,180.6625650733554
21,901.0,1988.0,1.7658787065735302,951.0,195.0270620345099,49.86815931905445,22.51006152565111,267.40528287921546
22,901.0,1989.0,1.7085917159763313,1281.5,-0.004733727810650888,-0.004733727810650888,-0.004733727810650888,-0.004733727810650888
23,901.0,1990.0,1.8860864474582888,1102.0,-0.004878524734120402,-0.004878524734120402,-0.004878524734120402,-0.004878524734120402
24,901.0,1991.0,1.8683590208522214,994.0,-0.004533091568449683,-0.004533091568449683,-0.004533091568449683,-0.004533091568449683
25,901.0,1992.0,1.8924216524216524,881.0,160.71415004748337,35.661918328584996,8.877492877492877,205.25356125356126
26,901.0,1993.0,2.068184635728749,1255.0,223.52163312533574,27.32757551964957,6.392826149840903,257.2420347948262
27,902.0,1966.0,0.367139282735613,636.0,19.69974979149291,6.438698915763136,2.13511259382819,28.273561301084236
28,902.0,1967.0,0.7581018518518519,1081.0,37.086640211640216,12.400793650793652,3.8359788359788363,53.3234126984127
29,902.0,1968.0,1.0100687230302061,987.0,44.09461403228384,11.906664535719994,4.586862713760588,60.58814128176442
30,902.0,1969.0,0.8404967903991069,1328.0,59.30784259000838,15.32235556795981,8.679877197878874,83.31007535584706
31,902.0,1970.0,1.077856843867727,933.0,68.2014790009767,2.260359983256593,8.176363890051626,78.63820287428491
32,902.0,1971.0,0.9533483822422874,849.0,73.69665699236805,8.341395248844458,3.7192303557992044,85.75728259701171
33,902.0,1972.0,1.2353187042842215,998.0,70.45977011494253,9.853709508881922,13.239289446185998,93.55276907001044
34,902.0,1973.0,0.7033368706520458,1549.0,71.63070392642376,17.297488503714185,16.389576700860747,105.3177691309987
35,902.0,1974.0,1.44000391811147,1677.0,77.64717406210207,9.883436183759427,7.65011264570477,95.18072289156626
36,902.0,1975.0,1.0892950733752622,1191.0,65.85429769392034,9.204664570230609,5.942085953878407,81.00104821802935
37,902.0,1976.0,1.4333045458114155,1247.0,95.65831828531051,10.355656748056841,6.547852712569679,112.56182774593702
38,902.0,1977.0,1.0690182875506926,1184.0,120.78965490856226,25.58726757976892,13.466982936720484,159.84390542505164
39,902.0,1978.0,1.2611940298507462,1344.0,119.00746268656717,25.03731343283582,13.529850746268657,157.57462686567163
40,902.0,1979.0,1.0,1160.0,113.7751937984496,21.1937984496124,14.224806201550388,149.19379844961242
41,902.0,1980.0,1.2063492063492063,1274.0,116.11904761904762,19.095238095238095,9.301587301587302,144.515873015873
42,902.0,1981.0,1.2377049180327868,1719.0,106.45901639344262,20.475409836065573,12.37704918032787,139.31147540983608
43,902.0,1982.0,1.3773218310406468,961.0,89.19717105774463,26.828320509831354,14.00481852801741,130.0303100955934
44,902.0,1983.0,1.5715431153874189,1100.0,129.91471681609448,30.68007872293899,16.313142357314675,176.90793789634813
45,902.0,1984.0,1.462547580206634,1172.0,114.22648178357802,34.699564980967914,17.767808591625883,166.69385535617184
46,902.0,1985.0,1.7193114283762554,1847.0,166.4184712070497,54.39579206229934,18.58050413279596,239.39476740214496
47,902.0,1986.0,1.5498909487459107,1380.0,255.9432933478735,62.01608505997819,22.716739367502726,340.67611777535444
