,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
159,1966.0,0.3685828616045286,1031.0,1.205348428655085,0.5563146593792699,0.2147179387077884,1.9763810267421436
160,1967.0,0.5158302194974604,1253.0,4.68977244758687,1.7989394312308415,0.3647103573266507,6.853422236144363
161,1968.0,0.4878161539498777,1901.0,3.2747096103095563,1.6855122994240364,0.5509217344403136,5.511143644173907
162,1969.0,0.3778435468895079,1922.0,2.7313525224388733,1.1354843701640358,0.651887960383782,4.518724852986691
163,1970.0,0.601644385865813,1301.0,3.899663172869725,2.761564049457101,1.1904014728341596,7.851628695160986
164,1971.0,0.1807428256280547,1311.0,2.8164996291577125,1.1163303729342182,0.5324914896449422,4.465321491736873
165,1972.0,0.8843986340686737,1227.0,4.600590786248508,2.126411497286992,0.9532189470596862,7.680221230595186
166,1973.0,0.7007061740420162,2059.0,5.76229163438337,1.6735660682265954,1.0138799725499743,8.449737675159941
167,1974.0,0.7674287031410431,2062.0,10.37864342141106,1.850260880497873,1.4982293652955598,13.727133667204493
168,1975.0,0.7023065315800818,1465.0,6.996021869917105,2.1575966607223345,0.8328597464187031,9.986478277058144
169,1976.0,0.7213952291689639,1247.0,7.782923512331386,2.25860991656559,0.9997427132723196,11.041276142169297
170,1977.0,0.8178140500228656,1585.0,6.713687691279418,1.2365005100784463,0.8812044886903296,8.831392690048194
171,1978.0,0.8517110266159695,1398.0,8.596958174904943,2.0722433460076046,1.1159695817490494,11.785171102661597
172,1979.0,0.7733887733887734,1583.0,9.035343035343036,2.6444906444906446,1.4636174636174637,13.143451143451143
173,1980.0,0.8914728682170543,2050.0,10.393410852713178,2.5872093023255816,1.6007751937984496,14.581395348837209
174,1981.0,0.7094861660079052,1905.0,11.397233201581027,2.798418972332016,1.8557312252964424,16.051383399209485
175,1982.0,0.602155124031878,1432.0,15.92546862723089,4.866988438657537,3.154113817487933,23.94657088337636
176,1983.0,0.7917922387171188,1691.0,20.575213007404106,6.780890724411207,4.952189604494549,32.30829333630986
177,1984.0,0.6798308339803049,2222.0,40.571241776651824,11.968291586646508,7.639030768602133,60.17856413190047
178,1985.0,1.0089782217459002,1954.0,49.23058257335248,20.148423755889432,8.569753098901987,77.9487594281439
179,1986.0,0.8382485059177376,1590.0,54.47443459239874,29.123862349126988,15.413460411702667,99.0117573532284
180,1987.0,0.764565941433453,2350.0,60.32267831653618,32.25052986720879,17.068212292919245,109.64142047666422
181,1988.0,1.0776462528070645,1830.0,69.0918433372664,36.59460282419214,18.30396224260648,123.990408404065
182,1989.0,0.951804675004336,2237.3,-0.0019270421829533,-0.0019270421829533,-0.0019270421829533,-0.0019270421829533
183,1990.0,0.9767835597244384,1764.0,-0.001946055345814,-0.001946055345814,-0.001946055345814,-0.001946055345814
184,1991.0,0.9196340406666264,1605.0,-0.0020151945670354,-0.0020151945670354,-0.0020151945670354,-0.0020151945670354
185,1992.0,0.7898623783838282,1001.0,90.30095276503503,18.47053485910168,9.651156928971114,118.42264455310784
186,1993.0,1.2791262623220705,1530.0,81.49330442289546,7.52273685478528,5.185809793410829,94.20185107109155
187,1994.0,1.1209325624595603,1049.7,124.3242679134228,15.570537037423556,12.786207760222078,152.68101271106843
188,1995.0,1.2312022777274492,1697.1,128.47806393166815,16.090763987748588,13.213407532030542,157.7822354514473
189,1996.0,1.1897364326896678,1389.7,100.94948293218631,23.814862267777062,24.018486318294133,148.78283151825752
190,1997.0,1.3004330642448705,1737.4,106.12806929027916,18.602842246888663,27.610998990918265,152.34191052808612
191,1998.0,1.1388290668502032,2195.1,91.99618125707688,28.1610088585955,16.045380875202593,136.20257099087496
192,1999.0,1.3985680190930787,2109.7,112.17183770883057,41.28878281622912,9.785202863961814,163.24582338902147
193,2000.0,1.2395833333333333,1699.9,109.19583333333334,33.45,11.7375,154.38333333333333
194,2001.0,1.1372549019607845,1576.2,111.48148148148148,22.47712418300653,18.91938997821351,152.8779956427015
195,2002.0,1.1670235546038543,941.0,109.57173447537473,22.092077087794436,18.59528907922912,150.2591006423983
196,2003.0,1.39528186014993,1654.0,114.92312905001906,15.245012917707848,9.552750836474525,139.7208928042014
197,2004.0,0.7612532311257688,1955.7,119.68089847579998,19.62964613601925,14.339513325608344,153.6500579374276
198,2005.0,1.0127852084972464,1892.2,154.7644024827345,45.76667540868957,49.53448728035667,250.06556517178075
199,2006.0,1.0520641947980076,1440.0,174.9573879358052,50.107360265633645,36.58660763696735,261.6513558384062
200,2007.0,0.9668124905717304,1895.3,181.6800637889792,37.788505053552576,22.530870848867533,241.9994396913993
201,2008.0,1.0294633006684404,2042.2,315.09182945032126,85.36245051593225,94.87961580894284,495.3338957751963
202,2009.0,1.1891959399623062,1770.4,211.2196008083744,55.38272894479893,66.1595404073662,332.7618701605396
