,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
379,1966.0,0.6199687987519501,1056.0,2.090483619344774,0.1584063362534501,0.3480139205568223,2.5969038761550465
380,1967.0,1.2168259949294071,1089.0,2.5376224036471053,0.8978205754425139,0.6512688112018236,4.086711790291443
381,1968.0,1.3483106522759267,1534.0,2.034256217738151,0.5279211637728766,0.2580947911778508,2.8202721726888784
382,1969.0,1.0008128245653647,1368.0,3.59449085572364,1.3253556107473472,0.6141341160532852,5.533980582524272
383,1970.0,1.0711746115354228,1225.0,5.409972785532438,0.4213853041875164,0.934948643666052,6.766306733386006
384,1971.0,0.8550073446815865,1763.0,4.523459777067312,1.1297848440335263,0.4471614965868832,6.100406117687721
385,1972.0,0.8386612376909527,976.0,5.010251523289728,1.1782032400589102,0.6150913973836957,6.803546160732334
386,1973.0,1.0861042774382983,1275.0,2.729942068089834,0.5813030711848266,0.4344893262439488,3.7457344655186096
387,1974.0,0.9429536125700668,1039.0,3.8332524164717303,0.6598402259787263,0.5627399920554355,5.055832634505892
388,1975.0,1.0643710956920218,1045.0,4.772712534855068,0.9726995655275276,0.4496033547327238,6.195015455115319
389,1976.0,0.9715519915992458,1272.0,5.859048710054653,0.8448485716331353,0.5894847378344192,7.293382019522207
390,1977.0,1.2023056815389084,1374.0,7.484528251301414,1.0724100180969192,0.5630152595008825,9.119953528899217
391,1978.0,1.149159663865546,1476.0,7.71218487394958,1.161764705882353,0.5189075630252101,9.392857142857142
392,1979.0,0.9501133786848072,1203.0,7.147392290249433,1.0839002267573696,0.4331065759637188,8.664399092970521
393,1980.0,0.9161676646706588,1455.0,6.548902195608783,1.4471057884231535,0.4830339321357285,8.479041916167665
394,1981.0,0.7184035476718403,1201.0,6.407982261640798,1.164079822616408,0.6031042128603105,8.175166297117517
395,1982.0,0.5802386690281931,1220.0,7.479457623181672,1.9889085682761825,0.7491071687813942,10.217473360239248
396,1983.0,1.061258705184421,1376.0,7.276244518957958,2.050554552489038,0.7222078927005416,10.049006964147535
397,1984.0,1.0972489751568133,2016.0,7.569022571245123,2.232429495727762,0.7457894996789648,10.54724156665185
398,1987.0,1.0360789292704862,1438.0,18.25371634132148,6.456647093054013,1.4045389620695128,26.114902396445007
399,1988.0,1.2081426837239704,1406.0,15.816135960407134,5.294612008590905,2.773368194976188,23.884116163974227
400,1989.0,1.1925492471057078,1194.6,-0.0025222589351022,-0.0025222589351022,-0.0025222589351022,-0.0025222589351022
401,1990.0,1.1699939503932244,1432.0,-0.0027498212616179,-0.0027498212616179,-0.0027498212616179,-0.0027498212616179
