,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
459,1966.0,0.0787504454210713,682.0,2.9338401235301106,0.6948568713623946,0.2731915904501722,3.9018885853426775
460,1967.0,1.048750267036958,1082.0,3.0420850245674,1.5851313821832942,1.760307626575518,6.387524033326212
461,1968.0,1.1357681452462194,1235.0,2.4937865958970478,1.00256961118834,1.630228737520536,5.126584944605923
462,1969.0,0.8908545727136432,1096.0,1.87192118226601,0.5311629899336047,0.1199400299850075,2.5230242021846223
463,1970.0,0.7004837470048375,1084.0,2.7668520276685205,0.6510240065102401,0.23961300239613,3.65748903657489
464,1971.0,0.8598062063044278,1695.0,2.972321027024817,0.6091827139294329,0.2453084754078253,3.8268122163620752
465,1972.0,0.5843595764051943,863.0,3.65614068714361,0.8529397671186928,0.3593847333365279,4.868465187598831
466,1973.0,0.6302367941712204,1292.0,3.465174776650186,0.897736143637783,0.3946569520340012,4.75756787232197
467,1974.0,0.6531081785032122,1053.0,3.985066851884008,0.6034033686403889,0.421080048619552,5.009550269143948
468,1975.0,0.9198906890493852,1059.0,3.7243802459496393,0.5777864532500488,0.3903962521959789,4.692562951395667
469,1976.0,0.5491511685504571,1272.0,4.768766605124511,0.9051200072049356,0.4908362228126267,6.164722835142072
470,1977.0,1.078880204179295,1258.0,5.965863774126655,1.3120114850853406,0.7576966023289201,8.035571861540916
471,1978.0,1.0084745762711864,1312.0,6.783898305084746,1.3008474576271187,0.711864406779661,8.796610169491526
472,1979.0,0.4494949494949495,868.0,6.873737373737374,1.5303030303030305,0.6515151515151515,9.055555555555555
473,1980.0,1.105263157894737,1224.0,5.964912280701754,1.5175438596491229,0.7456140350877193,8.228070175438596
474,1981.0,0.3990384615384615,981.0,7.576923076923077,1.4375,0.8701923076923077,9.884615384615383
475,1982.0,0.4858803139973493,980.0,9.54735447038434,1.9115098379039657,1.034763992252013,12.49362830054032
476,1983.0,1.2926215392767255,1145.0,14.558219631739304,2.402084161257562,1.187795292974787,18.14809908597165
477,1984.0,0.9930042238648364,1499.0,12.96638507567758,2.55631819781767,0.994368180218233,16.51707145371348
478,1985.0,1.01795739939142,1083.0,14.13020186002657,3.17147387819826,0.9728710410148717,18.274546779239703
479,1986.0,0.950119514725116,1604.0,14.386866910206107,5.051188382266721,1.6912461101339469,21.12930140260677
480,1987.0,1.0399864881982857,1399.0,16.623738546636826,4.733353038044166,1.5834142633956847,22.94050584807668
481,1988.0,0.9731925981539548,997.0,18.0497283928808,4.557699951419865,2.0094510444729057,24.61687938877357
482,1989.0,1.0346041599110576,1122.6,-0.0046324176587761,-0.0046324176587761,-0.0046324176587761,-0.0046324176587761
483,1990.0,1.0819263406526112,2002.0,-0.0043740705100166,-0.0043740705100166,-0.0043740705100166,-0.0043740705100166
484,1991.0,0.7726845427279646,1464.0,-0.0044764761179999,-0.0044764761179999,-0.0044764761179999,-0.0044764761179999
485,1992.0,0.5038202702018924,859.0,24.986085108536155,10.499418104538783,1.0625917117846482,36.54809492485958
486,1993.0,0.698227492986483,1103.0,37.02499362407549,7.855138995154297,0.7587350165774037,45.63886763580719
