,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
515,1966.0,0.41216,981.0,2.816,0.352,0.224,3.392
516,1967.0,0.7640750670241286,1390.0,2.4747370591874613,0.4433903897710868,0.2062280882656217,3.1243555372241696
517,1968.0,0.8347692307692308,1023.0,2.01025641025641,0.7692307692307693,0.1846153846153846,2.964102564102564
518,1969.0,0.626671990417249,932.0,1.637053304052705,0.5390297464563785,0.1497304851267718,2.325813535635856
519,1970.0,0.6762993762993763,1278.0,2.588357588357588,0.4989604989604989,0.1767151767151767,3.264033264033264
520,1971.0,0.7983215784304972,1495.0,3.66931523971074,0.7767163646103026,0.4463887152932773,4.89242031961432
521,1972.0,0.3338429199312058,1068.0,4.4811771450410856,1.2994458245748135,0.5541754251863176,6.334798394802217
522,1973.0,3.1548891528107674,1396.0,5.542359461599366,1.3460015835312746,0.8412509897070467,7.729612034837688
523,1974.0,2.9928921813995397,1137.0,7.00770847932726,1.5517068775653218,1.0011012113324658,9.560516568225047
524,1975.0,3.747236818264178,1144.0,7.483239717340098,1.1415111433230658,0.5707555716615329,9.195506432324695
525,1976.0,3.6446222402268575,1272.0,7.413408952805348,1.9647559246505977,0.5266356086692323,9.904800486125175
526,1977.0,3.9082050815044167,1242.0,8.888079409889809,0.9561970676623258,0.6101447955559602,10.454421273108096
527,1978.0,0.972972972972973,1529.0,9.072072072072071,1.81981981981982,0.8018018018018018,11.693693693693694
528,1979.0,0.2333333333333333,673.0,12.0,2.85,1.0666666666666669,15.916666666666666
529,1981.0,0.5465116279069767,865.0,12.83720930232558,2.244186046511628,0.7790697674418605,15.86046511627907
530,1982.0,0.3792325056433408,936.0,18.90851148585845,3.7312441906785287,1.327844907714779,23.96760058425176
531,1983.0,0.6590178981184028,939.0,22.563867217378,5.614196114425577,2.967722196726327,31.145785528529903
532,1984.0,0.7057511737089202,1285.0,36.97183098591549,8.415492957746478,2.558685446009389,47.94600938967136
533,1985.0,0.7322609078889377,1122.0,39.33450859409431,11.855442926399292,3.3164389598942265,54.50639048038784
534,1986.0,1.0672615727830452,1104.0,24.350250976017847,6.056887897378695,1.6620189626324595,32.069157836029
535,1987.0,0.7289783001808318,923.0,24.672242314647377,6.136980108499095,1.683996383363472,32.493218806509944
536,1988.0,0.52779114533205,458.0,35.49085659287776,11.104427333974977,2.0091434071222327,48.604427333974975
537,1989.0,0.6475734951003266,716.9,-0.0116658889407372,-0.0116658889407372,-0.0116658889407372,-0.0116658889407372
538,1990.0,0.9647271952259164,1463.0,-0.0106564364876385,-0.0106564364876385,-0.0106564364876385,-0.0106564364876385
539,1991.0,0.5111111111111111,1112.0,-0.0110558319513543,-0.0110558319513543,-0.0110558319513543,-0.0110558319513543
540,1992.0,0.3149034973153388,658.0,64.75112465534755,21.78203453780293,1.9881004208387756,88.52125961398927
541,1993.0,0.9813707226198648,1065.0,26.482988528287088,7.716442788508678,0.9902931659966664,35.189724482792435
