,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
291,1966.0,0.6209761163032191,602.0,11.24091381100727,0.8653513326410522,1.0816891658013152,13.187954309449635
292,1967.0,1.1447667646569415,1022.0,13.894281435465084,2.673470519718232,1.3034555438460258,17.871207499029342
293,1968.0,1.1217158972836574,1205.0,13.472861313146304,2.567908564643016,1.4596012072633713,17.50037108505269
294,1969.0,0.8651791015238472,1344.0,16.663368296061744,4.586384326142885,2.335246388284188,23.58499901048882
295,1970.0,0.9336390334380956,770.0,32.423102684321705,12.550878458447112,5.554124375289814,50.52810551805863
296,1971.0,0.9758652621831232,1518.0,47.7427943048964,6.32017594629008,1.944669521935409,56.00763977312189
297,1972.0,1.0462130937098846,743.0,46.253209242618745,7.702182284980744,4.605263157894737,58.56065468549422
298,1973.0,0.8503695881731784,1153.0,17.32312565997888,4.3769799366420274,4.292502639915522,25.99260823653643
299,1974.0,1.1442106422826923,1248.0,34.51030076016305,6.499944915721054,5.998677977305277,47.008923653189385
300,1975.0,0.8526709765226268,886.0,46.05307927866621,6.583872065328343,4.292843370761029,56.92979471475559
301,1976.0,0.6205866737456862,1272.0,62.94796920626493,6.961773294398726,5.176533050172551,75.0862755508362
302,1977.0,0.9939044876409888,1206.0,43.65250779937605,7.7753779697624195,5.62514998800096,57.05303575713943
303,1978.0,0.9433962264150944,1157.0,47.16981132075472,9.212264150943396,6.632075471698113,63.014150943396224
304,1979.0,0.8,892.0,48.08,8.285,4.465,60.83
305,1980.0,0.8979591836734694,1236.0,60.234693877551024,10.525510204081632,5.9438775510204085,76.70408163265306
306,1981.0,0.689119170984456,1274.0,62.73056994818653,9.455958549222798,8.569948186528498,80.75647668393782
307,1982.0,0.5381795545718633,887.0,57.36616406141928,11.972610319546272,7.518328952828883,76.85710333379443
308,1983.0,0.8822655524605385,1159.0,69.23553079541936,13.500464252553387,8.820798514391829,91.5567935623646
309,1984.0,1.3257170376712328,1472.0,99.73779965753424,19.804152397260275,14.030393835616438,133.57234589041096
310,1985.0,1.3446201610555937,1404.0,96.25497234888913,31.585330358009124,14.427088386533423,142.26739109343166
311,1986.0,1.4415880742318223,1293.0,108.55389919886422,58.077274110130816,21.656018659365177,188.28719196836025
312,1987.0,1.1082919842447183,1524.0,136.06322574044708,66.78602486060667,28.845465241188805,231.69471584224257
313,1988.0,1.2580270010618395,806.0,168.73641098245434,82.3785205036153,42.54942610102644,293.6643575870961
314,1989.0,1.399707838001209,1076.1,-0.005037275841225,-0.005037275841225,-0.005037275841225,-0.005037275841225
315,1990.0,1.431108745099937,1032.0,-0.0048395683105067,-0.0048395683105067,-0.0048395683105067,-0.0048395683105067
316,1991.0,0.7223377353189098,859.0,-0.0056195560550716,-0.0056195560550716,-0.0056195560550716,-0.0056195560550716
317,1992.0,0.5047039683101082,685.0,164.83695267737144,28.443092593902524,8.297375680837519,201.57742095211148
318,1993.0,0.9625255507608448,1080.0,287.9778938602468,62.17730335377394,18.570671511847983,368.7258687258688
319,1994.0,1.0367547828848138,621.3,392.4108914820989,71.94570135746606,40.81924267682782,505.1758355163928
320,1995.0,1.0888675886621937,1084.5,338.4362590716144,62.04984253046693,35.204710392989185,435.6908119950705
321,1996.0,1.353633495267191,903.0,239.73556368007212,47.86898382330846,21.906145139480145,309.5106926428608
322,1997.0,1.2791488363913477,1117.4,320.9390937335131,47.9981241573363,21.114953983234656,390.0521718740841
323,1998.0,0.905085116864634,1163.5,371.9032240407248,94.11571514587553,47.51765285456237,513.5365920411626
324,1999.0,1.0629962029685882,1086.0,373.9500632838569,100.10355540214016,34.51846738004833,508.57208606604536
325,2000.0,1.1868131868131868,1179.4,357.63186813186815,101.13736263736264,28.846153846153847,487.61538461538464
326,2001.0,1.116564417177914,1220.5,373.2331288343559,65.93251533742331,49.2638036809816,488.4294478527608
327,2002.0,1.2091836734693877,835.8,310.3928571428572,54.83163265306123,40.96938775510204,406.1938775510204
328,2003.0,1.261260784417509,-1.0,351.2200285820145,22.759752289207643,28.03154607526597,402.0113269464881
329,2004.0,0.6158931895500354,727.5,475.6210283073368,62.8859361961615,52.28191796649336,590.7888824699917
330,2005.0,0.7904844505017966,658.8,485.40453475405775,90.37913517531904,90.96146698054764,666.7451369099244
331,2006.0,1.8450814946805725,592.5,432.8965987107594,118.51580105864473,76.22242020858445,627.6348199779885
332,2007.0,1.5841028864284676,1576.0,530.7837354348982,134.177827201083,69.76744186046511,734.7290044964464
333,2008.0,1.9946078820077708,1525.1,383.9941321068908,121.99666957418128,93.42637380065024,599.4171754817223
334,2009.0,0.828249107862323,1219.2,531.3917347761022,170.85875446068837,155.03626107977436,857.286750316565
