,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
203,1966.0,0.1369768246281563,823.0,16.2746454514009,4.231523117721665,2.138821630347054,22.644990199469618
204,1967.0,0.5591059426010883,750.0,19.636189053664783,6.892136989224368,1.3069454817027633,27.83527152459191
205,1968.0,0.5846833578792342,1065.0,26.311512873901783,6.017977756335382,1.5997156061144686,33.92920623635163
206,1969.0,0.4581334158798947,1405.0,33.508744776350404,15.333023783728008,9.54960532425321,58.39137388433163
207,1970.0,0.873932371010439,1207.0,58.42864991758653,0.2996853304030767,1.6133060286698966,60.3416412766595
208,1971.0,0.8170905503179127,1043.0,57.745012058759045,4.456259592194694,2.011620258715194,64.21289190966894
209,1972.0,0.9924756200188112,1032.0,52.19048561952379,9.02925597742686,4.712637988218405,65.93237958516906
210,1973.0,0.7064004697592484,1602.0,40.64885496183206,10.53532981013897,6.596202779408886,57.78038755137992
211,1974.0,0.7160767629220604,1734.0,45.42862315560786,7.151262786276817,5.888476509459582,58.468362451344255
212,1975.0,0.8337457724985564,1232.0,42.42761692650334,10.034644889878743,4.182133135362534,56.644394951744616
213,1976.0,0.6381174122734076,1272.0,59.758024280725095,12.161150839846998,5.417428904041244,77.33660402461334
214,1977.0,0.8527353067688578,1097.0,57.22441637664725,11.961834747585344,6.08454229069722,75.27079341492981
215,1978.0,0.8549019607843137,1239.0,69.13333333333334,14.239215686274507,6.784313725490196,90.15686274509804
216,1979.0,0.8046875,1000.0,65.33984375,16.96484375,8.32421875,90.62890625
217,1980.0,0.7701149425287356,1170.0,69.8199233716475,16.896551724137932,10.019157088122606,96.73563218390804
218,1981.0,0.7392996108949417,1496.0,77.58365758754864,18.7431906614786,10.217898832684824,106.54474708171206
219,1982.0,0.8530984703990427,853.0,67.74748494708105,17.607240360522084,8.743782489995887,94.098507797599
220,1983.0,0.9571417647958405,908.0,80.22251108732222,19.33017280929806,9.057195289799663,108.60987918641996
221,1984.0,0.9977054034048852,1124.0,106.63212435233162,20.458919319022947,10.699481865284977,137.79052553663954
222,1985.0,1.0922216395735012,1101.0,114.62681349414436,34.829575249082325,14.116413214472994,163.5728019576997
223,1986.0,1.276138942223774,1075.0,125.46343166346658,44.33583522429743,18.34526095304591,188.14452784080996
224,1987.0,0.9528863749792048,1256.0,119.57744135751122,41.92314090833472,17.484611545499916,178.98519381134585
225,1988.0,1.3788770053475936,1177.0,144.0340909090909,54.80949197860963,24.682486631016044,223.52606951871655
226,1989.0,1.3592019950124687,1010.2,-0.0033250207813798,-0.0033250207813798,-0.0033250207813798,-0.0033250207813798
227,1990.0,1.3196321809201976,1057.0,-0.0032492851572654,-0.0032492851572654,-0.0032492851572654,-0.0032492851572654
228,1991.0,1.2810148498368517,873.0,-0.0033295598321901,-0.0033295598321901,-0.0033295598321901,-0.0033295598321901
229,1992.0,0.6001605780810919,422.0,134.26517280391226,41.472938943834166,6.149410605452356,181.8875223531988
230,1993.0,1.3622979979563257,1005.0,81.90591530106346,18.29088294289066,5.89637815539492,106.09317639934903
231,1994.0,1.285734339357782,998.2,133.66906474820144,30.068433058431307,8.612037199508686,172.34953500614142
232,1995.0,1.0144305901911883,988.1,126.6467165419784,28.48877805486284,8.159600997506235,163.29509559434746
233,1996.0,1.530852582403322,1157.0,116.02647287827666,28.244225279003373,8.321437840643654,152.5921359979237
234,1997.0,1.471837927869744,1332.4,139.06319045514803,25.160610489819504,8.837825894829871,173.0616268397974
235,1998.0,1.3509379608354195,978.2,165.34860591927023,41.62694193902398,13.508693713776193,220.4842415720704
236,1999.0,1.559386973180077,776.0,175.095785440613,60.15325670498084,16.47509578544061,251.72413793103448
237,2000.0,1.29553264604811,816.5,117.54982817869416,34.27491408934708,7.821305841924398,159.64604810996565
238,2001.0,1.2666666666666666,1147.8,118.79298245614036,20.673684210526314,5.207017543859649,144.67368421052632
239,2002.0,1.1846689895470384,953.8,117.96515679442508,20.52961672473868,5.170731707317073,143.66550522648083
240,2003.0,1.447926133265477,1082.0,104.73663164782435,6.772329055945328,4.093205859900396,115.60216656367008
241,2004.0,1.0239853696279104,522.1,120.22226911444046,9.755926004079624,3.770134346205248,133.74832946472534
242,2005.0,0.943157894736842,202.8,140.64193270060397,19.506471095772216,8.041415012942192,168.18981880931838
243,2006.0,1.2478280240588104,530.0,197.7686195886241,36.15504566718646,8.635924853345214,242.55959010915572
244,2007.0,1.1174997277578134,1111.6,276.52546371919124,60.553922102435656,15.51417474318487,352.5935605648117
245,2008.0,1.3111414999280264,762.8,226.99006765510293,72.97394558802361,32.20814740175616,332.1721606448827
246,2009.0,0.671965160587915,218.4,220.81654872074031,68.73162765378333,30.734893848666303,320.28307022318995
