,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
415,1966.0,0.2713051120550754,588.0,7.268199794931887,0.550754357697378,0.4833748352131243,8.30232898784239
416,1967.0,1.0043883820137571,1021.0,11.170983609903455,3.467842344824771,0.4817014675565897,15.120527422284816
417,1968.0,1.0383632696186726,1013.0,14.261838440111422,1.8480453366631449,1.9709922197675536,18.08087599654212
418,1969.0,0.7884306272574272,1105.0,14.683912936593485,3.3679393354891176,2.0309752084869803,20.082827480569584
419,1970.0,0.77409039067916,964.0,6.988393675783259,1.057763266766554,0.3958226177963638,8.441979560346176
420,1971.0,0.7844197321840849,1888.0,14.05456364475912,1.2024780668000616,0.4598276127443435,15.716869324303524
421,1972.0,1.28794302187553,749.0,25.066417952631284,2.78390141880052,5.686507263580352,33.536826635012154
422,1973.0,0.8338882033850954,1163.0,19.556259166996487,3.978767490047261,2.437548017600633,25.97257467464438
423,1974.0,1.0083094092434597,1259.0,16.766406534309166,2.039949860498969,1.635599045732077,20.44195544054021
424,1975.0,0.8553585196607555,894.0,24.998714983294786,3.3050629658185557,1.5445900796710357,29.84836802878437
425,1976.0,1.2480090487292537,1272.0,27.71865838738718,3.167055238798735,1.659703146280095,32.54541677246601
426,1977.0,1.1030935748829354,1263.0,30.828279726721423,2.788439395102479,1.6600138174560526,35.27673293927995
427,1978.0,1.1407407407407408,1248.0,35.07222222222222,3.240740740740741,1.9092592592592592,40.22222222222222
428,1979.0,0.4292452830188679,683.0,45.033018867924525,4.67688679245283,2.311320754716981,52.02122641509434
429,1980.0,1.0153550863723608,849.0,37.64875239923224,4.984644913627639,2.27063339731286,44.90403071017275
430,1981.0,0.7036290322580645,866.0,40.346774193548384,4.671370967741935,2.528225806451613,47.546370967741936
431,1982.0,0.807605367821683,790.0,53.04586683453032,7.582477324100832,3.1560273541446104,63.78437151277576
432,1983.0,1.068148148148148,775.0,74.20875420875421,11.857239057239058,6.898316498316499,92.96430976430976
433,1984.0,1.4099090701961516,1226.0,63.2946001367054,12.44226268149713,5.704343503386565,81.44120632158909
434,1985.0,1.326336801354948,1006.0,88.92451004113235,22.52601016210985,9.399951609000729,120.85047181224292
435,1986.0,1.3721844351528931,1192.0,82.30601745698375,23.96770650686911,12.322010057997264,118.59573402185012
436,1987.0,1.217316099600836,1470.0,81.19368941265918,23.64379395552176,12.155483748336817,116.99296711651776
437,1988.0,1.3174191247845637,507.0,93.96778858535232,27.24895501099467,14.075159967511242,135.29190356385823
438,1989.0,1.3234273173135065,949.1,-0.0022394911876021,-0.0022394911876021,-0.0022394911876021,-0.0022394911876021
439,1990.0,1.6483477921824738,1503.0,-0.0019495077492933,-0.0019495077492933,-0.0019495077492933,-0.0019495077492933
440,1991.0,1.0259512097178998,856.0,-0.0025097881738781,-0.0025097881738781,-0.0025097881738781,-0.0025097881738781
441,1992.0,0.9458389751067596,677.0,157.22060202062283,21.2009165711905,3.957921049890636,182.379439641704
442,1993.0,1.472722275663048,926.0,181.8276762402089,58.67802665933763,1.998076130273464,242.50377902981995
443,1994.0,1.7182010936279433,1020.8,60.66064055350965,22.78986720232117,6.287244727150988,89.7377524829818
444,1995.0,1.721988575732848,768.0,56.86816060929425,21.365053459711675,5.894168602096541,84.12738267110247
445,1996.0,1.833937620129303,742.1,138.05696313122488,30.460422855145904,4.4011008212475975,172.9184868076184
446,1997.0,1.7074167802219191,1176.1,156.68894512577597,25.82787186641577,3.378539138710445,185.89535613090217
447,1998.0,1.765425416756874,923.0,145.64407880493613,32.494046330374545,7.018835245724183,185.15696038103488
448,1999.0,4.7228260869565215,923.0,443.4782608695652,98.91304347826087,42.93478260869565,585.3260869565217
449,2000.0,1.6072234762979685,836.2,185.57336343115125,29.89841986455982,2.3905191873589167,217.86230248307
450,2001.0,1.7302904564315351,968.0,160.46265560165975,16.25311203319502,2.6701244813278007,179.38589211618256
451,2002.0,1.723175965665236,957.4,165.97210300429185,16.811158798283262,2.7618025751072963,185.5450643776824
452,2003.0,1.680390231930298,1010.8,164.86276434736368,16.588947519123,5.882112324620608,187.33382419110728
453,2004.0,0.6538784143539624,922.8,239.41504686189415,8.697713431311769,3.245687611684476,251.35844790489045
454,2005.0,0.9914618191833644,568.5,253.28100254768304,40.42553191489362,12.180678923087518,305.8872133856641
455,2006.0,2.160204294350636,1116.4,229.5002084636231,38.08109234938503,9.193245778611631,276.7745465916197
456,2007.0,2.1690832216149323,1037.4,150.07528101474682,26.449417345570797,6.917603382489429,183.44230174280705
457,2008.0,1.678487531622696,1109.9,213.600018070112,49.180068666425726,24.832851463679077,287.61293820021683
458,2009.0,1.2680251380689394,786.6,309.0268520281851,81.2454770519901,27.00057131974862,417.2729003999238
