,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
27,1966.0,0.2148167817312798,636.0,3.919941582580988,1.2812002124269783,0.4248539564524695,5.625995751460436
28,1967.0,0.6040841657308351,1081.0,6.628642354749099,2.2164430521898457,0.6856197174773923,9.530705124416336
29,1968.0,0.6514914113277623,987.0,8.005454967502322,2.161675951717734,0.832753017641597,10.999883936861654
30,1969.0,0.5225380159304851,1328.0,12.822833695389814,3.31281679942071,1.8766594255370503,18.012309920347576
31,1970.0,0.8777242777496198,933.0,15.484034465281296,0.5131779016725798,1.8563101875316776,17.853522554485554
32,1971.0,0.6477923517457972,849.0,21.109674241024692,2.3893096865570542,1.0653365355009543,24.564320463082705
33,1972.0,0.5851037083595223,998.0,21.19107479572596,2.9635449402891263,3.981772470144563,28.13639220615965
34,1973.0,0.7553739823112517,1549.0,17.79124934106484,4.296257248286769,4.070754993264218,26.15826158261583
35,1974.0,0.6081039377854586,1677.0,24.46302925564745,3.113813109492655,2.410196272065177,29.98703863720528
36,1975.0,0.7264722394586769,1191.0,29.701858582276984,4.151523210117307,2.680022456638005,36.53340424903229
37,1976.0,0.9358308704103098,1247.0,32.44135580584179,3.5119951007801475,2.220624650531193,38.17397555715313
38,1977.0,0.7613411061462432,1184.0,46.713816470866746,9.89554049655254,5.208179208711863,61.81753617613115
39,1978.0,0.9265536723163842,1344.0,45.048022598870055,9.477401129943503,5.121468926553672,59.64689265536723
40,1979.0,0.8836565096952909,1160.0,40.65650969529086,7.573407202216067,5.083102493074792,53.31301939058172
41,1980.0,0.8441558441558441,1274.0,38.0025974025974,6.249350649350649,3.0441558441558443,47.29610389610389
42,1981.0,0.6988636363636364,1719.0,36.89772727272727,7.096590909090909,4.289772727272728,48.28409090909091
43,1982.0,0.4208915372342157,961.0,37.370974569372535,11.240272215167204,5.867604441405359,54.4788512259451
44,1983.0,0.73309111235327,1100.0,55.3474939444755,13.070616731880008,6.949878889509969,75.36798956586547
45,1984.0,0.9186508487761508,1172.0,46.68963409551857,14.183313422054288,7.262523268413302,68.13547078598616
46,1985.0,0.941414317712424,1847.0,70.86714954766269,23.16374320039561,7.912266922651773,101.94315967071007
47,1986.0,0.9242829397359756,1380.0,105.69989022433644,25.61150674135165,9.381597095167056,140.69299406085514
48,1987.0,0.5795304072602784,1628.0,121.28023770306496,29.3866873364984,10.764460808061235,161.4313858476246
49,1988.0,1.1264718460441911,607.0,152.9208838203849,44.06842480399145,15.529579472558805,212.51888809693517
50,1989.0,0.8551525144270404,1128.2,-0.0027480076944215,-0.0027480076944215,-0.0027480076944215,-0.0027480076944215
51,1990.0,0.9047888996868588,948.0,-0.0026994924954108,-0.0026994924954108,-0.0026994924954108,-0.0026994924954108
52,1991.0,0.7789476695945753,897.0,-0.0028611484649938,-0.0028611484649938,-0.0028611484649938,-0.0028611484649938
53,1992.0,0.3657983772952731,650.0,149.35781624675624,24.711756397201327,4.010774233814013,178.08034687777158
54,1993.0,1.0256138270988675,1266.0,108.71993261161202,24.712195426325152,3.868592643434312,137.3007206813715
55,1994.0,1.0143715884750917,839.9,112.8860637048297,25.029365024528435,7.64872521246459,145.56415394182272
56,1995.0,1.1682390488549084,1070.2,114.60035773156105,25.409462350506782,7.764879177918844,147.77469925998668
57,1996.0,1.38174176292508,1267.6,126.19110601651823,31.54042853363901,9.008611821414926,166.74014637157217
58,1997.0,1.2129252114647355,1323.5,149.68964887725917,27.895089149881333,8.199963488103206,185.7847015152437
59,1998.0,0.888401316445597,1111.4,225.60420198796584,48.46913333998205,16.625112197067917,290.6984475250158
60,1999.0,1.81042654028436,1260.7,354.50236966824644,97.1563981042654,33.175355450236964,484.8341232227488
61,2000.0,1.2857142857142858,1120.1,230.2392026578073,53.64451827242525,19.956810631229235,303.8405315614618
62,2001.0,1.2478134110787171,1284.0,174.84839650145773,46.42857142857143,21.49854227405248,242.77551020408163
63,2002.0,1.1176470588235294,1118.0,176.39117647058825,46.838235294117645,21.688235294117646,244.91764705882352
64,2003.0,1.0216231884057971,1051.1,171.21159420289854,11.057971014492754,6.768115942028985,189.0376811594203
65,2004.0,0.3436992793611634,1223.9,218.86970070765437,18.970330455106147,21.0024021294553,258.8424332922158
66,2005.0,0.6631597845601436,1008.0,278.54937163375223,49.4362657091562,42.28366247755835,370.2692998204668
67,2006.0,0.6929813428100012,1232.1,285.6802893768245,55.05457545373778,27.63040995050133,368.36527478106353
68,2007.0,0.3043135422446774,2624.8,178.75354107648724,41.8066061154756,15.460997050319792,236.02114424228265
69,2008.0,1.371866557768424,1830.3,340.64836338506,108.6071495884903,62.70339888169882,511.95891185524914
70,2009.0,0.6614973778192464,981.1,356.25301631221646,103.61957465975998,74.32836781313343,534.2009587851098
