,Dist,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
0,901.0,1966.0,0.6609058402860548,1145.0,60.458879618593556,19.75566150178784,8.462455303933254,88.67699642431465
1,901.0,1967.0,0.8660364307124742,1061.0,83.90592575513028,37.49135347014065,9.153792944431636,130.55107216970256
2,901.0,1968.0,0.8062366103308736,1212.0,94.95358248036182,72.12568436086646,15.234467983813378,182.31373482504168
3,901.0,1969.0,0.6882775119617225,1563.0,259.37799043062205,147.22488038277513,66.22009569377991,472.82296650717706
4,901.0,1970.0,1.1659583985685529,1428.0,153.2990382464773,77.1415790650861,37.463654663386265,267.90427197494967
5,901.0,1971.0,0.4806222707423581,1392.0,-0.027292576419213975,-0.027292576419213975,-0.027292576419213975,-0.027292576419213975
6,901.0,1973.0,1.0274492300825708,1665.0,131.19839321580002,35.10377147958045,21.803168935505468,188.10533363088595
7,901.0,1974.0,0.7096098455092957,1803.0,219.5862791306625,43.466876145587854,40.82220476564546,303.8753600418958
8,901.0,1975.0,1.2144207399405886,1280.0,196.35430731839048,38.536321901161216,26.357007831487984,261.2476370510397
9,901.0,1976.0,1.2101751459549626,1247.0,278.06505421184323,48.04003336113428,27.05031971087017,353.15540728384764
10,901.0,1977.0,1.5048214751107638,1392.0,262.5488663017983,47.74563461037269,28.48579619494397,338.78029710711496
11,901.0,1978.0,1.0,1455.0,308.84615384615387,57.12820512820513,32.41025641025641,398.38461538461536
12,901.0,1979.0,1.3333333333333333,1248.0,317.77777777777777,60.138888888888886,31.166666666666668,409.0833333333333
13,901.0,1980.0,1.4864864864864864,1368.0,348.4594594594595,79.75675675675676,45.13513513513514,473.35135135135135
14,901.0,1981.0,1.236842105263158,1527.0,361.57894736842104,79.57894736842105,39.421052631578945,480.57894736842104
15,901.0,1982.0,1.831928202338863,942.0,390.97090019037256,89.39352733206418,46.28773456622246,526.6521620886592
16,901.0,1983.0,1.940479805648345,1155.0,601.8827816580625,175.40236866079562,104.8891588217431,882.1743091406013
17,901.0,1984.0,1.7105859501456784,1548.0,719.0352865004855,201.6186468112658,96.89219812236969,1017.5461314341211
18,901.0,1985.0,1.452173913043478,1734.0,940.6521739130434,272.9347826086956,117.31884057971014,1330.9057971014493
19,901.0,1986.0,2.0776108726752502,1754.0,1020.4577968526467,242.77539341917023,102.07439198855508,1365.3075822603719
20,901.0,1987.0,1.4489518926255467,1491.0,430.2820087467953,102.36766701854924,43.040265419996985,575.6899411853416
21,901.0,1988.0,2.0310692669804977,951.0,567.0342972427708,144.9899125756557,65.44720914593141,777.4714189643578
22,901.0,1989.0,2.184759472115794,1281.5,-0.014190435646374344,-0.014190435646374344,-0.014190435646374344,-0.014190435646374344
23,901.0,1990.0,2.103411994588907,1102.0,-0.015030813166992334,-0.015030813166992334,-0.015030813166992334,-0.015030813166992334
24,901.0,1991.0,2.1936741118273124,994.0,-0.014990256333383302,-0.014990256333383302,-0.014990256333383302,-0.014990256333383302
25,901.0,1992.0,2.116968951736858,881.0,650.2920381186597,144.29757147248694,35.92068859514294,830.5102981862896
26,901.0,1993.0,2.469648562300319,1255.0,960.0638977635782,117.37664181753638,27.458288959886403,1104.898828541001
27,902.0,1966.0,1.0075597967530052,636.0,14.636262238195563,4.783740240426323,1.5863180071880034,21.00632048580989
28,902.0,1967.0,1.0614836266429049,1081.0,24.98329249276008,8.353753619959901,2.5840944531075962,35.92114056582758
29,902.0,1968.0,0.988155473781049,987.0,31.727230910763573,8.567157313707453,3.300367985280589,43.594756209751615
30,902.0,1969.0,0.8436380446088062,1328.0,49.115913555992144,12.689240725759852,7.188258407488732,68.99341268924073
31,902.0,1970.0,1.5427987742594482,933.0,49.928498467824305,1.654749744637385,5.985699693564862,57.56894790602655
32,902.0,1971.0,0.6222970348310242,849.0,88.77379256765505,10.047908843713582,4.4801243040269325,103.30182571539557
33,902.0,1972.0,0.9275905118601747,998.0,70.1518934665002,9.810653349979193,13.181439866833125,93.14398668331252
34,902.0,1973.0,1.316209930225503,1549.0,61.43189402366266,14.834664779047426,14.056021842451209,90.3225806451613
35,902.0,1974.0,0.5338119499768411,1677.0,91.79018063918481,11.683649837887911,9.043538675312645,112.51736915238537
36,902.0,1975.0,0.7385367256001151,1191.0,144.4875664798045,20.19548656029898,13.037228690527527,177.72028173063103
37,902.0,1976.0,0.9569459690206122,1247.0,148.603488230272,16.087327722893036,10.171972191730699,174.86278814489572
38,902.0,1977.0,1.305617698235148,1184.0,196.19686800894857,41.561024111359686,21.874223216505097,259.63211533681334
39,902.0,1978.0,1.0365853658536586,1344.0,194.47560975609755,40.91463414634146,22.109756097560975,257.5
40,902.0,1979.0,1.0526315789473684,1160.0,193.1184210526316,35.973684210526315,24.144736842105264,253.23684210526315
41,902.0,1980.0,1.2105263157894737,1274.0,192.51315789473685,31.657894736842106,15.421052631578947,239.5921052631579
42,902.0,1981.0,1.0133333333333334,1719.0,173.17333333333335,33.306666666666665,20.133333333333333,226.61333333333334
43,902.0,1982.0,1.3640239840106596,961.0,152.92471685542972,45.99600266489008,24.01065956029314,222.93137908061294
44,902.0,1983.0,1.1237041188007846,1100.0,249.6917904174839,58.96609694592323,31.35332025777529,340.01120762118245
45,902.0,1984.0,1.6083447540733973,1172.0,255.90071569971067,77.73717070199483,39.80508603624181,373.4429724379473
46,902.0,1985.0,1.1395988353283728,1847.0,394.0795858945325,128.80944678097703,43.9987059204141,566.8877385959237
47,902.0,1986.0,1.7822426937738245,1380.0,596.4421855146124,144.52033036848792,52.938373570520966,793.9008894536213
